id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label,core_work,oa_id,sdgs
3839,0,8,0,25,0.2881476715964237,0.0047562800589044,https://openalex.org/W2281328164,1,https://openalex.org/W2281328164,Life below water
3861,0,29,0,5,0.2331108420158331,0.0002887650414725,https://openalex.org/W2147443957,1,https://openalex.org/W2147443957,Life below water
1451,0,6,1,11,0.2887086241297852,0.0165001364846306,https://openalex.org/W2509634921,1,https://openalex.org/W2509634921,Life below water
2517,0,6,1,2,0.2592457767273314,0.0041903093755564,https://openalex.org/W2122979970,1,https://openalex.org/W2122979970,Climate action
1452,0,11,1,4,0.2286998753891009,0.0056251726458665,https://openalex.org/W2793066906,1,https://openalex.org/W2793066906,
1532,0,11,1,8,0.2332000046838375,0.0065715805534699,https://openalex.org/W2219262559,1,https://openalex.org/W2219262559,Life below water
1454,0,15,0,11,0.2567950257492838,0.0075993065632897,https://openalex.org/W2549689992,1,https://openalex.org/W2549689992,Life below water
1458,0,29,0,1,0.2297724597048154,0.0003320085034683,https://openalex.org/W2794610612,1,https://openalex.org/W2794610612,
1460,0,29,0,7,0.2530294249843537,0.0011403604248325,https://openalex.org/W2042217450,1,https://openalex.org/W2042217450,Life below water
1193,0,29,21,1,0.2099397830742126,5.667323766337397e-05,https://openalex.org/W2004217463,1,https://openalex.org/W2004217463,Life below water
1463,0,15,0,10,0.2478072578336583,0.0023022734988397,https://openalex.org/W2791451643,1,https://openalex.org/W2791451643,Life below water
1464,0,1,2,1,0.2014832969894505,8.154659981266254e-06,https://openalex.org/W2047496672,1,https://openalex.org/W2047496672,Climate action
1769,0,8,0,10,0.2659040565134085,0.0012339105580607,https://openalex.org/W2039765761,1,https://openalex.org/W2039765761,Life below water
1841,0,8,0,3,0.2476059794328187,0.0006188353605604,https://openalex.org/W2153985148,1,https://openalex.org/W2153985148,Life below water
5578,0,15,1,13,0.2869572278114578,0.0135661238064456,https://openalex.org/W2394879936,1,https://openalex.org/W2394879936,Life below water
1474,0,10,0,6,0.2431297846697105,0.0009289034680828,https://openalex.org/W2883673013,1,https://openalex.org/W2883673013,Life below water
1491,0,10,0,4,0.2257269369456043,0.0003136554062896,https://openalex.org/W2400041268,1,https://openalex.org/W2400041268,
1583,0,10,0,18,0.2964609708904153,0.0098549474101076,https://openalex.org/W2752457199,1,https://openalex.org/W2752457199,Life below water
2140,0,1,2,3,0.2191284737115409,7.076087970256781e-05,https://openalex.org/W2141873040,1,https://openalex.org/W2141873040,
1903,0,15,1,12,0.2498381874156853,0.0015242630212309,https://openalex.org/W2602307322,1,https://openalex.org/W2602307322,Climate action
2074,0,29,1,9,0.2447565060979837,0.0025139854942665,https://openalex.org/W2306856148,1,https://openalex.org/W2306856148,Climate action
1948,0,1,2,3,0.2329129466535378,0.0001601246763103,https://openalex.org/W2132971451,1,https://openalex.org/W2132971451,Climate action
1490,0,29,0,15,0.2620187236276715,0.0020130736155928,https://openalex.org/W2793179481,1,https://openalex.org/W2793179481,Life below water
1894,0,29,0,12,0.2635794077342058,0.0022007767118981,https://openalex.org/W2619891957,1,https://openalex.org/W2619891957,Life below water
2083,0,29,0,6,0.2408355034327026,0.0009462625701445,https://openalex.org/W2621845829,1,https://openalex.org/W2621845829,Life below water
2219,0,29,0,15,0.2489766373343026,0.0018510669019479,https://openalex.org/W2785432616,1,https://openalex.org/W2785432616,Life below water
1493,0,5,1,8,0.2401188565644449,0.0004903887553165,https://openalex.org/W2124329346,1,https://openalex.org/W2124329346,Climate action
1494,0,1,2,13,0.2517755396077221,0.0006448215061572,https://openalex.org/W2922466150,1,https://openalex.org/W2922466150,Climate action
1700,0,1,2,10,0.2548864785493634,0.0005923688552763,https://openalex.org/W2754824141,1,https://openalex.org/W2754824141,Climate action
4683,0,29,0,19,0.2679687508038627,0.002963193745295,https://openalex.org/W2792084068,1,https://openalex.org/W2792084068,Climate action
1495,0,15,0,11,0.2632506289680818,0.0056801366755031,https://openalex.org/W2941994007,1,https://openalex.org/W2941994007,Life below water
1976,0,15,0,15,0.2592702754777309,0.0085109804119679,https://openalex.org/W2411430836,1,https://openalex.org/W2411430836,Life below water
4608,0,15,0,4,0.2298879764636431,0.0008088271255692,https://openalex.org/W1974368265,1,https://openalex.org/W1974368265,Life below water
1498,0,29,1,9,0.2822051074990072,0.009104590249171,https://openalex.org/W1988220480,1,https://openalex.org/W1988220480,Climate action
2413,0,29,1,11,0.2454901624110011,0.0019414174121755,https://openalex.org/W1482266527,1,https://openalex.org/W1482266527,Climate action
1499,0,5,1,3,0.1871358062277708,1.0712976302649534e-05,https://openalex.org/W2439262910,1,https://openalex.org/W2439262910,Life below water
