source,target,weight,type
102,3931,1,undirected
102,3950,1,undirected
102,3969,1,undirected
102,3975,1,undirected
102,3988,1,undirected
102,4014,1,undirected
102,4023,1,undirected
102,4033,1,undirected
102,4062,1,undirected
102,4065,1,undirected
102,4074,1,undirected
102,4077,1,undirected
102,4108,4,undirected
102,4110,1,undirected
102,4112,1,undirected
102,4119,1,undirected
102,4123,1,undirected
102,4125,1,undirected
102,4126,1,undirected
102,4128,1,undirected
102,4155,1,undirected
102,4158,2,undirected
102,4161,1,undirected
102,4168,1,undirected
102,4172,1,undirected
102,4214,1,undirected
102,4245,2,undirected
102,4248,1,undirected
102,4251,2,undirected
102,4254,1,undirected
102,4256,1,undirected
102,4265,1,undirected
102,4295,4,undirected
102,4304,1,undirected
102,4387,1,undirected
102,4390,1,undirected
102,4398,1,undirected
102,4405,1,undirected
102,4430,1,undirected
102,4433,1,undirected
102,4438,3,undirected
102,4441,3,undirected
102,4447,1,undirected
102,4482,2,undirected
102,4483,2,undirected
102,4487,2,undirected
102,4564,1,undirected
102,4582,1,undirected
102,4621,2,undirected
102,4622,1,undirected
102,4625,2,undirected
102,4715,2,undirected
102,4717,1,undirected
102,4733,1,undirected
102,4776,1,undirected
102,4807,3,undirected
102,4823,1,undirected
102,4831,1,undirected
102,4857,1,undirected
102,4870,2,undirected
102,4902,1,undirected
102,4909,1,undirected
102,4910,1,undirected
102,4949,1,undirected
102,4961,1,undirected
102,5091,1,undirected
102,5092,1,undirected
102,5109,1,undirected
102,5132,1,undirected
102,5435,1,undirected
102,5444,1,undirected
102,5547,1,undirected
102,5577,1,undirected
102,5579,1,undirected
102,563,1,undirected
102,5856,1,undirected
102,5985,1,undirected
102,5996,1,undirected
102,695,1,undirected
102,7,1,undirected
102,780,1,undirected
102,886,1,undirected
102,984,1,undirected
1020,117,1,undirected
1020,1242,1,undirected
1020,1370,2,undirected
1020,1419,2,undirected
1020,152,1,undirected
1020,1569,1,undirected
1020,165,3,undirected
1020,1658,1,undirected
1020,1707,2,undirected
1020,198,2,undirected
1020,1999,1,undirected
1020,2144,2,undirected
1020,2147,2,undirected
1020,2196,2,undirected
1020,2242,1,undirected
1020,2290,2,undirected
1020,2342,1,undirected
1020,2622,1,undirected
1020,2629,3,undirected
1020,2677,1,undirected
1020,2681,1,undirected
1020,2691,1,undirected
1020,2693,1,undirected
1020,2725,1,undirected
1020,2768,3,undirected
1020,2769,4,undirected
1020,2819,1,undirected
1020,2858,1,undirected
1020,2866,2,undirected
1020,2886,1,undirected
1020,2914,3,undirected
1020,2925,1,undirected
1020,2946,1,undirected
1020,2960,1,undirected
1020,2970,2,undirected
1020,2975,1,undirected
1020,2978,1,undirected
1020,298,2,undirected
1020,2983,2,undirected
1020,299,1,undirected
1020,2996,2,undirected
1020,300,1,undirected
1020,3020,1,undirected
