Source,Target,Type,Id,Label,Weight
128,4447,Directed,582226,,1
128,4444,Directed,582224,,1
128,4441,Directed,582223,,5
128,4439,Directed,582222,,1
128,4438,Directed,582221,,4
128,4430,Directed,582220,,4
128,4407,Directed,582219,,1
128,4405,Directed,582218,,4
128,4403,Directed,582217,,1
128,4391,Directed,582216,,1
128,4390,Directed,582215,,5
128,4362,Directed,582213,,1
128,4361,Directed,582212,,1
128,4356,Directed,582211,,3
128,4343,Directed,582210,,2
128,4305,Directed,582209,,3
128,4304,Directed,582208,,3
128,4301,Directed,582207,,2
128,4295,Directed,582206,,1
128,4257,Directed,582205,,4
128,4255,Directed,582204,,1
128,4249,Directed,582203,,1
128,4236,Directed,582202,,1
128,4213,Directed,582201,,1
128,4206,Directed,582200,,1
128,4205,Directed,582199,,3
128,4203,Directed,582198,,2
128,4175,Directed,582197,,1
128,4171,Directed,582196,,1
128,4169,Directed,582195,,3
128,4162,Directed,582194,,1
128,4156,Directed,582193,,2
128,4142,Directed,582192,,1
128,4128,Directed,582191,,1
128,4125,Directed,582190,,2
128,4108,Directed,582188,,1
128,4087,Directed,582187,,2
128,4084,Directed,582186,,1
128,4066,Directed,582184,,1
128,4062,Directed,582183,,3
128,4033,Directed,582182,,1
128,4021,Directed,582181,,2
128,3988,Directed,582180,,1
128,3985,Directed,582179,,1
128,3982,Directed,582178,,4
128,3975,Directed,582177,,1
128,3973,Directed,582176,,3
128,3969,Directed,582175,,2
128,3966,Directed,582174,,1
128,3944,Directed,582173,,1
128,3925,Directed,582172,,4
128,3923,Directed,582171,,2
128,3901,Directed,582170,,2
128,3899,Directed,582169,,1
128,3892,Directed,582168,,1
128,3885,Directed,582167,,1
128,3880,Directed,582166,,1
128,3875,Directed,582165,,12
128,3868,Directed,582164,,1
128,3856,Directed,582163,,1
128,3846,Directed,582162,,1
128,3839,Directed,582161,,1
128,3835,Directed,582160,,1
128,3797,Directed,582159,,2
128,3784,Directed,582158,,1
128,3016,Directed,582155,,1
128,2198,Directed,582151,,1
128,1962,Directed,582145,,1
128,1304,Directed,582135,,1
128,1274,Directed,582134,,1
128,305,Directed,582130,,1
128,278,Directed,582127,,1
128,270,Directed,582126,,7
128,249,Directed,582122,,3
128,205,Directed,582120,,2
128,169,Directed,582118,,1
128,132,Directed,582115,,1
128,131,Directed,582114,,2
128,101,Directed,582111,,1
128,28,Directed,582108,,1
128,17,Directed,582107,,1
128,7,Directed,582105,,1
5316,128,Directed,743363,,1
4629,128,Directed,733225,,1
4489,128,Directed,730935,,1
4452,128,Directed,730265,,1
4444,128,Directed,730119,,1
4301,128,Directed,726935,,1
4290,128,Directed,726514,,1
4186,128,Directed,724188,,1
3999,128,Directed,719488,,1
3973,128,Directed,718592,,1
3901,128,Directed,717065,,1
1507,128,Directed,628886,,1
1274,128,Directed,616833,,1
258,128,Directed,589116,,1
123,128,Directed,581651,,1
115,128,Directed,580723,,1
106,128,Directed,579483,,1
102,128,Directed,578599,,1
149,5955,Directed,582971,,1
149,5770,Directed,582966,,2
149,5752,Directed,582965,,4
149,5718,Directed,582964,,1
149,5713,Directed,582963,,1
149,5700,Directed,582962,,1
149,5686,Directed,582961,,2
149,5684,Directed,582960,,1
149,5682,Directed,582959,,1
149,5674,Directed,582958,,1
149,5671,Directed,582957,,1
149,5668,Directed,582956,,2
149,5603,Directed,582954,,1
149,5592,Directed,582953,,1
149,5582,Directed,582952,,3
149,5581,Directed,582951,,4
149,5576,Directed,582950,,3
149,5546,Directed,582949,,2
149,5530,Directed,582948,,4
149,5455,Directed,582947,,2
149,5450,Directed,582946,,2
149,5417,Directed,582945,,1
149,5415,Directed,582944,,2
149,5409,Directed,582943,,1
149,5407,Directed,582942,,3
149,5406,Directed,582941,,1
149,5402,Directed,582940,,5
149,5400,Directed,582939,,8
149,5399,Directed,582938,,14
149,5375,Directed,582937,,1
149,5364,Directed,582936,,1
149,5359,Directed,582935,,4
149,5338,Directed,582934,,1
149,5335,Directed,582933,,1
149,5322,Directed,582932,,2
149,5321,Directed,582931,,2
149,5320,Directed,582930,,1
149,5318,Directed,582929,,4
149,5316,Directed,582928,,3
149,5315,Directed,582927,,2
149,5271,Directed,582926,,3
149,5259,Directed,582925,,1
149,5248,Directed,582924,,1
149,5242,Directed,582923,,1
149,5240,Directed,582922,,1
149,5231,Directed,582921,,2
149,5230,Directed,582920,,4
149,5214,Directed,582919,,1
149,5201,Directed,582918,,1
149,5197,Directed,582917,,2
149,5187,Directed,582916,,2
149,5091,Directed,582915,,5
149,5054,Directed,582914,,1
149,5050,Directed,582913,,1
149,5001,Directed,582912,,1
149,4969,Directed,582911,,1
149,4845,Directed,582910,,1
149,4833,Directed,582909,,1
149,4822,Directed,582908,,1
149,4815,Directed,582907,,1
149,4814,Directed,582906,,1
149,4779,Directed,582905,,1
149,4724,Directed,582904,,1
149,4720,Directed,582903,,1
149,4717,Directed,582902,,1
149,4715,Directed,582901,,3
149,4677,Directed,582900,,2
149,4670,Directed,582899,,1
149,4634,Directed,582898,,1
149,4581,Directed,582897,,2
149,4530,Directed,582896,,3
149,4511,Directed,582895,,1
149,4439,Directed,582894,,1
149,4435,Directed,582893,,1
149,4390,Directed,582892,,1
149,4306,Directed,582891,,1
149,4300,Directed,582890,,2
149,4299,Directed,582889,,1
149,4293,Directed,582888,,5
149,4254,Directed,582887,,1
149,4222,Directed,582886,,1
149,4165,Directed,582885,,1
149,4156,Directed,582884,,3
149,4116,Directed,582883,,1
149,4109,Directed,582882,,1
149,4107,Directed,582881,,1
149,4055,Directed,582880,,1
149,4014,Directed,582879,,2
149,3987,Directed,582878,,1
149,3923,Directed,582877,,3
149,3875,Directed,582876,,1
149,3848,Directed,582875,,1
149,3835,Directed,582874,,1
149,3712,Directed,582872,,1
149,3363,Directed,582867,,3
149,3007,Directed,582855,,4
149,2963,Directed,582854,,1
149,2955,Directed,582853,,1
149,2718,Directed,582849,,1
149,2614,Directed,582846,,1
149,886,Directed,582843,,2
149,692,Directed,582842,,2
149,310,Directed,582840,,1
149,308,Directed,582839,,2
149,307,Directed,582838,,1
149,252,Directed,582837,,1
149,7,Directed,582833,,4
5921,149,Directed,750057,,1
5674,149,Directed,748222,,1
5664,149,Directed,748049,,1
5474,149,Directed,746163,,1
5402,149,Directed,745034,,1
5364,149,Directed,744274,,1
5321,149,Directed,743564,,1
5279,149,Directed,742734,,1
5202,149,Directed,740950,,1
4956,149,Directed,737858,,1
4366,149,Directed,728189,,1
4300,149,Directed,726918,,1
4294,149,Directed,726684,,1
4133,149,Directed,723130,,1
4132,149,Directed,723118,,1
1195,149,Directed,612622,,1
106,149,Directed,579486,,2
101,149,Directed,578232,,2
205,5947,Directed,587191,,1
205,5752,Directed,587185,,2
205,5682,Directed,587184,,1
205,5582,Directed,587182,,1
205,5579,Directed,587181,,1
205,5577,Directed,587180,,1
205,5530,Directed,587179,,1
205,5450,Directed,587178,,1
205,5433,Directed,587177,,1
205,5359,Directed,587175,,1
205,5315,Directed,587174,,1
205,5248,Directed,587172,,1
205,5242,Directed,587171,,1
205,5240,Directed,587170,,1
205,4969,Directed,587168,,1
205,4950,Directed,587167,,1
205,4909,Directed,587166,,1
205,4902,Directed,587165,,1
205,4870,Directed,587164,,1
205,4857,Directed,587163,,1
205,4854,Directed,587162,,1
205,4807,Directed,587161,,1
205,4796,Directed,587160,,1
205,4717,Directed,587158,,2
205,4558,Directed,587157,,1
205,4483,Directed,587156,,1
205,4441,Directed,587154,,1
205,4405,Directed,587153,,4
205,4361,Directed,587150,,2
205,4343,Directed,587149,,1
205,4305,Directed,587148,,2
205,4301,Directed,587147,,1
205,4295,Directed,587146,,3
205,4292,Directed,587145,,1
205,4257,Directed,587144,,1
205,4202,Directed,587143,,1
205,4169,Directed,587142,,4
205,4168,Directed,587141,,1
205,4126,Directed,587140,,1
205,4125,Directed,587139,,2
205,4108,Directed,587137,,1
205,4066,Directed,587135,,1
205,4062,Directed,587134,,4
205,3997,Directed,587133,,1
205,3982,Directed,587132,,3
205,3925,Directed,587131,,1
205,3923,Directed,587130,,1
205,3901,Directed,587129,,1
205,3894,Directed,587128,,1
205,3893,Directed,587127,,1
205,3892,Directed,587126,,1
205,3885,Directed,587125,,1
205,3875,Directed,587124,,5
205,3868,Directed,587123,,1
205,3852,Directed,587122,,1
205,3735,Directed,587121,,1
205,3016,Directed,587115,,1
205,276,Directed,587091,,1
205,270,Directed,587090,,2
205,249,Directed,587087,,1
205,28,Directed,587082,,2
205,7,Directed,587081,,2
5142,205,Directed,740069,,1
4405,205,Directed,729149,,1
4301,205,Directed,726938,,1
4290,205,Directed,726517,,1
4174,205,Directed,724024,,1
3885,205,Directed,716506,,1
3241,205,Directed,699628,,1
1274,205,Directed,616839,,1
1107,205,Directed,608622,,1
270,205,Directed,589643,,1
171,205,Directed,585157,,1
110,205,Directed,580357,,1
102,205,Directed,578603,,1
270,5947,Directed,589807,,3
270,5855,Directed,589806,,1
270,5752,Directed,589799,,1
270,5718,Directed,589798,,1
270,5698,Directed,589797,,1
270,5608,Directed,589796,,1
270,5579,Directed,589794,,2
270,5577,Directed,589792,,1
270,5575,Directed,589791,,1
270,5544,Directed,589790,,1
270,5530,Directed,589788,,1
270,5455,Directed,589785,,1
270,5435,Directed,589783,,1
270,5433,Directed,589782,,1
270,5400,Directed,589780,,1
270,5320,Directed,589777,,1
270,5285,Directed,589776,,1
270,5257,Directed,589775,,1
270,5229,Directed,589774,,1
270,5184,Directed,589772,,1
270,5140,Directed,589771,,1
270,5068,Directed,589770,,1
270,4987,Directed,589769,,1
270,4986,Directed,589768,,1
270,4977,Directed,589766,,2
270,4969,Directed,589765,,1
270,4968,Directed,589764,,1
270,4954,Directed,589763,,1
270,4953,Directed,589762,,1
270,4950,Directed,589761,,3
270,4873,Directed,589760,,1
270,4867,Directed,589759,,1
270,4857,Directed,589758,,1
270,4854,Directed,589757,,2
270,4811,Directed,589754,,1
270,4807,Directed,589753,,1
270,4796,Directed,589752,,1
270,4777,Directed,589751,,1
270,4717,Directed,589750,,3
270,4715,Directed,589749,,4
270,4675,Directed,589748,,1
270,4670,Directed,589747,,1
270,4645,Directed,589746,,1
270,4644,Directed,589745,,1
270,4600,Directed,589744,,2
270,4581,Directed,589743,,1
270,4558,Directed,589740,,1
270,4546,Directed,589738,,1
270,4530,Directed,589737,,1
270,4512,Directed,589736,,1
270,4501,Directed,589735,,1
270,4499,Directed,589734,,1
270,4491,Directed,589733,,1
270,4483,Directed,589732,,1
270,4463,Directed,589730,,1
270,4447,Directed,589729,,2
270,4441,Directed,589727,,5
270,4439,Directed,589726,,1
270,4438,Directed,589725,,3
270,4430,Directed,589724,,5
270,4405,Directed,589723,,6
270,4390,Directed,589722,,5
270,4362,Directed,589719,,2
270,4361,Directed,589718,,1
270,4356,Directed,589717,,1
270,4343,Directed,589716,,1
270,4305,Directed,589715,,3
270,4304,Directed,589714,,1
270,4303,Directed,589713,,1
270,4301,Directed,589712,,1
270,4295,Directed,589711,,2
270,4269,Directed,589710,,1
270,4257,Directed,589709,,3
270,4249,Directed,589708,,1
270,4229,Directed,589707,,1
270,4213,Directed,589706,,1
270,4205,Directed,589705,,3
270,4203,Directed,589704,,2
270,4169,Directed,589703,,5
270,4168,Directed,589702,,1
270,4156,Directed,589701,,1
270,4134,Directed,589699,,1
270,4128,Directed,589698,,1
270,4125,Directed,589697,,1
270,4117,Directed,589696,,1
270,4098,Directed,589694,,1
270,4087,Directed,589693,,1
270,4066,Directed,589691,,1
270,4062,Directed,589690,,3
270,4021,Directed,589689,,1
270,4017,Directed,589688,,1
270,3994,Directed,589687,,1
270,3988,Directed,589686,,1
270,3984,Directed,589685,,1
270,3982,Directed,589684,,6
270,3973,Directed,589683,,1
270,3969,Directed,589682,,3
270,3966,Directed,589681,,2
270,3925,Directed,589680,,3
270,3923,Directed,589679,,2
270,3908,Directed,589678,,1
270,3901,Directed,589677,,1
270,3892,Directed,589676,,1
270,3885,Directed,589675,,1
270,3875,Directed,589674,,11
270,3868,Directed,589673,,1
270,3855,Directed,589672,,1
270,3846,Directed,589671,,1
270,3840,Directed,589670,,2
270,3838,Directed,589669,,1
270,3830,Directed,589668,,1
270,3789,Directed,589667,,2
270,3782,Directed,589666,,1
270,3737,Directed,589664,,1
270,3007,Directed,589658,,3
270,2865,Directed,589657,,1
270,2743,Directed,589656,,1
270,2718,Directed,589655,,1
270,709,Directed,589653,,1
270,315,Directed,589649,,1
270,307,Directed,589648,,1
270,278,Directed,589644,,1
270,39,Directed,589638,,1
270,28,Directed,589637,,2
5718,270,Directed,748604,,1
4301,270,Directed,726941,,1
4290,270,Directed,726519,,1
4186,270,Directed,724190,,1
4142,270,Directed,723279,,1
3973,270,Directed,718593,,1
3901,270,Directed,717067,,1
3803,270,Directed,714093,,1
2600,270,Directed,672801,,1
2227,270,Directed,660994,,1
1966,270,Directed,648986,,1
1962,270,Directed,648763,,1
1825,270,Directed,644012,,1
1691,270,Directed,637999,,1
1681,270,Directed,637693,,1
1675,270,Directed,637249,,1
1274,270,Directed,616841,,1
265,270,Directed,589464,,1
255,270,Directed,588883,,1
249,270,Directed,588289,,1
202,270,Directed,586846,,1
131,270,Directed,582379,,3
106,270,Directed,579496,,1
101,270,Directed,578242,,2
17,270,Directed,576222,,2
307,5984,Directed,591996,,1
307,5955,Directed,591995,,5
307,5855,Directed,591992,,1
307,5668,Directed,591991,,1
307,5551,Directed,591990,,1
307,5534,Directed,591989,,1
307,5402,Directed,591988,,1
307,5400,Directed,591987,,3
307,5399,Directed,591986,,5
307,5320,Directed,591985,,4
307,5261,Directed,591984,,1
307,5259,Directed,591983,,1
307,5229,Directed,591982,,1
307,5184,Directed,591981,,1
307,5180,Directed,591980,,1
307,5144,Directed,591979,,3
307,5140,Directed,591978,,3
307,5101,Directed,591977,,1
307,5100,Directed,591976,,2
307,5091,Directed,591975,,2
307,5054,Directed,591974,,2
307,5050,Directed,591973,,1
307,5049,Directed,591972,,2
307,5048,Directed,591971,,4
307,5045,Directed,591970,,1
307,5004,Directed,591968,,1
307,5001,Directed,591967,,2
307,4987,Directed,591966,,1
307,4986,Directed,591965,,1
307,4977,Directed,591964,,1
307,4963,Directed,591963,,1
307,4953,Directed,591962,,2
307,4931,Directed,591961,,2
307,4930,Directed,591960,,2
307,4929,Directed,591959,,1
307,4872,Directed,591958,,1
307,4850,Directed,591957,,1
307,4845,Directed,591956,,1
307,4836,Directed,591955,,1
307,4833,Directed,591954,,3
307,4822,Directed,591953,,2
307,4821,Directed,591952,,3
307,4820,Directed,591951,,5
307,4815,Directed,591950,,8
307,4811,Directed,591949,,3
307,4785,Directed,591948,,4
307,4769,Directed,591947,,2
307,4768,Directed,591946,,3
307,4765,Directed,591945,,1
307,4741,Directed,591944,,1
307,4724,Directed,591943,,2
307,4721,Directed,591942,,1
307,4720,Directed,591941,,1
307,4717,Directed,591940,,1
307,4715,Directed,591939,,2
307,4698,Directed,591938,,1
307,4695,Directed,591937,,1
307,4685,Directed,591936,,1
307,4675,Directed,591935,,1
307,4670,Directed,591934,,6
307,4645,Directed,591933,,1
307,4643,Directed,591932,,1
307,4630,Directed,591931,,1
307,4611,Directed,591930,,1
307,4607,Directed,591929,,2
307,4600,Directed,591928,,1
307,4596,Directed,591927,,1
307,4576,Directed,591926,,1
307,4558,Directed,591925,,1
307,4546,Directed,591924,,2
307,4544,Directed,591923,,1
307,4530,Directed,591922,,2
307,4528,Directed,591921,,1
307,4514,Directed,591920,,1
307,4512,Directed,591919,,1
307,4508,Directed,591918,,1
307,4495,Directed,591917,,1
307,4491,Directed,591916,,1
307,4483,Directed,591915,,1
307,4439,Directed,591913,,1
307,4437,Directed,591912,,1
307,4435,Directed,591911,,1
307,4430,Directed,591910,,2
307,4407,Directed,591909,,1
307,4405,Directed,591908,,1
307,4401,Directed,591907,,1
307,4399,Directed,591906,,1
307,4390,Directed,591905,,1
307,4382,Directed,591904,,1
307,4320,Directed,591903,,1
307,4319,Directed,591902,,1
307,4317,Directed,591901,,4
307,4302,Directed,591900,,1
307,4300,Directed,591899,,1
307,4299,Directed,591898,,1
307,4296,Directed,591897,,1
307,4293,Directed,591896,,1
307,4292,Directed,591895,,3
307,4291,Directed,591894,,4
307,4269,Directed,591893,,1
307,4259,Directed,591892,,1
307,4254,Directed,591891,,2
307,4229,Directed,591890,,1
307,4212,Directed,591889,,3
307,4209,Directed,591888,,4
307,4200,Directed,591887,,1
307,4169,Directed,591886,,1
307,4168,Directed,591885,,1
307,4167,Directed,591884,,2
307,4165,Directed,591883,,2
307,4134,Directed,591882,,1
307,4116,Directed,591881,,2
307,4115,Directed,591880,,1
307,4112,Directed,591879,,1
307,4111,Directed,591878,,1
307,4109,Directed,591877,,2
307,4107,Directed,591876,,2
307,4086,Directed,591875,,1
307,4068,Directed,591874,,1
307,4062,Directed,591873,,1
307,4056,Directed,591872,,1
307,4041,Directed,591871,,2
307,4017,Directed,591870,,1
307,4014,Directed,591869,,2
307,4004,Directed,591868,,2
307,4002,Directed,591867,,1
307,3994,Directed,591866,,1
307,3987,Directed,591865,,2
307,3982,Directed,591864,,1
307,3973,Directed,591863,,1
307,3969,Directed,591862,,1
307,3966,Directed,591861,,1
307,3908,Directed,591860,,1
307,3906,Directed,591859,,1
307,3889,Directed,591858,,2
307,3882,Directed,591857,,1
307,3875,Directed,591856,,2
307,3859,Directed,591855,,1
307,3851,Directed,591854,,1
307,3840,Directed,591853,,1
307,3838,Directed,591852,,1
307,3835,Directed,591851,,1
307,3833,Directed,591850,,5
307,3830,Directed,591849,,1
307,3786,Directed,591848,,2
307,3782,Directed,591847,,1
307,3743,Directed,591845,,1
307,3737,Directed,591844,,1
307,3712,Directed,591843,,1
307,3622,Directed,591842,,1
307,3498,Directed,591841,,1
307,3369,Directed,591840,,1
307,3352,Directed,591839,,1
307,886,Directed,591837,,1
307,315,Directed,591835,,2
307,91,Directed,591834,,1
307,39,Directed,591831,,2
307,6,Directed,591830,,1
5400,307,Directed,744941,,1
5286,307,Directed,742861,,1
5135,307,Directed,739962,,1
5057,307,Directed,739070,,1
5048,307,Directed,738925,,1
4802,307,Directed,735804,,1
4769,307,Directed,735429,,1
4689,307,Directed,734041,,1
4609,307,Directed,733000,,1
4557,307,Directed,732211,,1
4498,307,Directed,731184,,1
4495,307,Directed,731098,,1
4460,307,Directed,730380,,1
4366,307,Directed,728191,,1
4264,307,Directed,726251,,1
4261,307,Directed,726208,,1
4228,307,Directed,725195,,1
4050,307,Directed,720681,,1
3851,307,Directed,715357,,1
3007,307,Directed,689770,,11
2913,307,Directed,685651,,1
2871,307,Directed,684308,,1
2865,307,Directed,683256,,2
2743,307,Directed,679302,,1
2718,307,Directed,677705,,2
2638,307,Directed,674787,,1
2625,307,Directed,673721,,1
2621,307,Directed,673273,,1
2227,307,Directed,660995,,1
1966,307,Directed,648989,,1
1951,307,Directed,647850,,1
1825,307,Directed,644013,,1
1734,307,Directed,640031,,1
1195,307,Directed,612624,,1
265,307,Directed,589465,,1
255,307,Directed,588885,,2
202,307,Directed,586851,,1
171,307,Directed,585158,,1
160,307,Directed,584186,,1
132,307,Directed,582519,,1
131,307,Directed,582385,,1
122,307,Directed,581576,,1
120,307,Directed,581431,,1
110,307,Directed,580359,,2
106,307,Directed,579499,,2
