id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label
5187,0,10,0,12,0.2599581253652974,0.0017726608485695726,https://openalex.org/W2302215634
4625,0,7,0,12,0.26812587882778877,0.0017838952612855442,https://openalex.org/W1979957360
2377,3,8,29,1,0.0002401104508073714,3.1560506289051577e-44,https://openalex.org/W63024366
5281,0,6,4,4,0.23930205452292616,0.0009194045424838655,https://openalex.org/W2515496447
4006,0,1,0,4,0.26205626391951364,0.0008642469147606495,https://openalex.org/W2028310375
5633,0,30,2,18,0.29724789329418727,0.013972162640041755,https://openalex.org/W2064479571
3188,0,14,2,8,0.24831188841572527,0.0018149526298683488,https://openalex.org/W2096786954
3617,0,14,2,2,0.21913722484867001,0.000129411892558097,https://openalex.org/W2018141090
3674,0,14,2,4,0.21154231505496346,0.00021191848060884866,https://openalex.org/W148430032
1107,0,7,4,2,0.2316249940992274,0.00027692397121418567,https://openalex.org/W2805885264
4174,0,7,0,3,0.23708935837412273,0.0003065144765128823,https://openalex.org/W1560544611
2724,0,19,1,14,0.26135728079117393,0.01121888645978251,https://openalex.org/W2038706413
3571,0,19,1,7,0.24333463903373379,0.0038005153138855057,https://openalex.org/W2257740455
4685,0,7,0,20,0.2786085864539577,0.0040710345560954625,https://openalex.org/W2128300277
5395,0,2,4,10,0.2939674333124771,0.009019502383715903,https://openalex.org/W2176474516
5731,0,14,2,7,0.25686715243004854,0.0006339518216037447,https://openalex.org/W2788472604
3443,0,14,2,3,0.20921935830292054,5.667912223687461e-05,https://openalex.org/W2901686490
212,0,14,2,1,0.2091635324468513,9.182278382686293e-05,https://openalex.org/W2942432719
3346,0,14,2,7,0.24760597943281878,0.00040808188403262046,https://openalex.org/W2507480772
2731,0,14,2,6,0.25656689157949675,0.00080610118531057,https://openalex.org/W2755039270
220,0,14,2,2,0.21836110112661455,6.1943070709818e-05,https://openalex.org/W2148480388
4980,0,7,0,11,0.2731443133162774,0.0016902914063160962,https://openalex.org/W2915789106
5339,0,30,2,5,0.26434127132723273,0.0021475528100119113,https://openalex.org/W2910311535
226,0,30,2,13,0.2826703127040334,0.008176482957514513,https://openalex.org/W2894018010
3972,0,7,0,7,0.22546723549372139,8.504391803926828e-05,https://openalex.org/W2130174419
237,0,7,0,5,0.2517408868289534,0.0006319751212993014,https://openalex.org/W325671979
246,0,1,1,5,0.2147798696653631,0.00012019498685602048,https://openalex.org/W2283353889
693,0,9,2,8,0.2591355896203399,0.0029182113336398588,https://openalex.org/W2487451717
3552,0,9,2,14,0.2793461340024791,0.010025791282670286,https://openalex.org/W2800075086
5456,0,30,2,29,0.2995521405290259,0.015995277945713666,https://openalex.org/W2401679237
4449,0,7,0,9,0.28313705419043844,0.006875156208081794,https://openalex.org/W2789878374
5747,0,2,4,11,0.2943458915465453,0.012065569936392866,https://openalex.org/W2559587462
4472,0,7,0,5,0.27488208146531895,0.0054442798874164006,https://openalex.org/W2020215002
3502,0,14,2,1,0.2056901492000861,1.1180292633670042e-05,https://openalex.org/W2918365099
4366,0,7,0,15,0.2646344880738219,0.0012072750845055179,https://openalex.org/W2914093658
5321,0,10,0,25,0.26931023853794833,0.0034062031409266883,https://openalex.org/W2796258844
4860,0,7,0,1,0.2324787573702791,0.00015497830181459,https://openalex.org/W2792590633
3803,0,7,0,28,0.2904661537351489,0.005292024762493887,https://openalex.org/W2753978796
256,0,14,2,5,0.22900530487920776,0.0002035568758108148,https://openalex.org/W2043583275
262,0,7,0,17,0.265440988303536,0.0016920077818594103,https://openalex.org/W2150415139
4814,0,9,2,12,0.2790620002141431,0.00336024580860408,https://openalex.org/W2202951234
4492,0,7,0,10,0.2825829699356626,0.0027356178205668884,https://openalex.org/W2306126377
5249,0,7,0,9,0.2678771778075911,0.0017497047119653427,https://openalex.org/W2786798789
4173,0,7,0,9,0.25883000519861776,0.0010559838784213686,https://openalex.org/W2405711609
4840,0,7,0,10,0.23537065629523002,0.000360956026153207,https://openalex.org/W2914754279
4297,0,7,0,6,0.2525054581110256,0.0006295011877306973,https://openalex.org/W2110231167
4462,0,7,6,14,0.25571796580346245,0.0014634392879103366,https://openalex.org/W2608504860
2463,0,7,0,6,0.2562194672306078,0.00125379552359634,https://openalex.org/W2747084138
