id,component,cluster_louvain,cluster_leiden,degree,closeness,eigen_centrality,Label,core_work
1,0,0,1,228,0.4616996092113344,0.0063183608154254,https://openalex.org/W2781567654,1
107,0,0,1,760,0.5187957377319159,0.0153655395382596,https://openalex.org/W2081395300,1
122,0,0,1,743,0.51990617381439,0.0186904610140862,https://openalex.org/W2889867882,1
126,0,3,1,505,0.4951083660947473,0.035203635787163,https://openalex.org/W2915621040,1
1274,0,0,1,198,0.4621827883285758,0.0072153929430018,https://openalex.org/W2026103517,1
128,0,0,1,922,0.5400781865616076,0.0436356194528528,https://openalex.org/W2516269908,1
1302,0,0,1,707,0.520965500066666,0.0401672723514674,https://openalex.org/W2757543050,1
132,0,0,1,273,0.4635057044291251,0.0059690253958811,https://openalex.org/W2765221981,1
1324,0,0,1,499,0.4937496989655107,0.0160244729056372,https://openalex.org/W2109515045,1
1391,0,3,1,579,0.504308448886293,0.0376244536780086,https://openalex.org/W2793921636,1
1507,0,0,1,504,0.504308448886293,0.0194381463105337,https://openalex.org/W2768063010,1
1626,0,3,1,490,0.495967665964437,0.0367443331530281,https://openalex.org/W2132472072,1
1664,0,0,1,347,0.4701445164155289,0.0106569184034412,https://openalex.org/W2556783878,1
1674,0,0,1,420,0.4948057942678407,0.0086344871559049,https://openalex.org/W2924251988,1
1677,0,5,1,603,0.4987683047352834,0.020278040429028,https://openalex.org/W2534379874,1
1682,0,0,1,676,0.5171389491294082,0.024455609968078,https://openalex.org/W1878246980,1
1788,0,3,1,653,0.5040468238349927,0.0405173804339398,https://openalex.org/W2200566037,1
1821,0,3,1,562,0.50415144127456,0.0367559919222996,https://openalex.org/W2786030462,1
1881,0,3,1,767,0.5236610206016665,0.044568886091239,https://openalex.org/W1863128256,1
1917,0,0,1,395,0.4898168267918593,0.0095021376635178,https://openalex.org/W2604285824,1
1940,0,0,1,86,0.4253570867806374,0.0015671107914186,https://openalex.org/W2563179356,1
1947,0,0,1,11,0.3576531906148612,0.0001527703890716,https://openalex.org/W2976404685,1
1990,0,0,1,168,0.4407151672069001,0.0047866129429905,https://openalex.org/W2057583210,1
2011,0,0,1,169,0.4413959011558841,0.0050439788524882,https://openalex.org/W2768725813,1
2119,0,0,1,347,0.4843955816254522,0.0153067279524549,https://openalex.org/W2507746038,1
214,0,0,1,767,0.5295403627775954,0.0239926981635315,https://openalex.org/W2570329023,1
2236,0,3,1,611,0.5062001967408212,0.0313641740219583,https://openalex.org/W2461115042,1
2276,0,0,1,205,0.4632405156976886,0.0052755401831315,https://openalex.org/W2741865807,1
2282,0,0,1,288,0.4660849360185801,0.0085353217300907,https://openalex.org/W2190796706,1
2324,0,0,1,263,0.4792820923561227,0.0085005003908169,https://openalex.org/W2774132652,1
2388,0,0,1,245,0.4607362754288372,0.0048631914113999,https://openalex.org/W2178030162,1
2409,0,0,1,334,0.4868226563905862,0.0085623229225387,https://openalex.org/W2323326607,1
2420,0,0,1,165,0.4441399970855422,0.0048636272456699,https://openalex.org/W2605660064,1
2463,0,0,1,159,0.4463025528821002,0.0046144415544385,https://openalex.org/W2747084138,1
2518,0,5,1,739,0.5230971560376505,0.0361662234777914,https://openalex.org/W2756571011,1
254,0,0,1,282,0.4664429465311244,0.0100815202271186,https://openalex.org/W2517809012,1
255,0,0,1,599,0.5075222825033076,0.0112270451534473,https://openalex.org/W2624603405,1
258,0,0,1,300,0.4723386765310316,0.0111940936327205,https://openalex.org/W2805504936,1
270,0,0,1,341,0.4876534117769183,0.0148587245043209,https://openalex.org/W2032511533,1
28,0,0,1,427,0.4982567474996574,0.0151449369812447,https://openalex.org/W2052533555,1
3016,0,0,1,414,0.4988195182381826,0.01369289269793,https://openalex.org/W2110324036,1
311,0,0,1,133,0.431937697885806,0.004225418887524,https://openalex.org/W2594031586,1
